,grade,male,preschool,expectBachelors,motherHS,motherWork,fatherHS,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,American Indian/Alaska Native,Asian,Black,Hispanic,More than one race,Native Hawaiian/Other Pacific Islander,White
857,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,1,2162.0,483.46,0,0,0,0,0,0,1
858,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,28.0,1.0,1,1,2162.0,594.57,0,0,0,0,0,0,1
859,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,20.0,1.0,1,1,2162.0,677.62,0,0,0,0,0,0,1
860,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,15.0,1.0,1,1,2162.0,514.8,0,0,0,0,0,0,1
861,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,1.0,1,1,2162.0,668.55,0,0,0,0,0,0,1
862,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,20.0,1.0,1,0,1489.0,505.67,0,0,0,1,0,0,0
864,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,21.0,1.0,1,0,1489.0,611.89,0,0,0,0,0,0,1
865,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,20.0,1.0,1,0,1489.0,509.67,0,0,0,0,0,0,1
866,10,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,270.0,30.0,1.0,1,0,1489.0,462.78,0,0,0,1,0,0,0
867,11,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,270.0,20.0,1.0,1,0,1489.0,355.71,0,0,0,1,0,0,0
869,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,180.0,15.0,1.0,1,0,1489.0,423.25,0,0,0,1,0,0,0
872,9,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,9.0,1.0,0,0,120.0,530.4,0,0,0,0,0,0,1
873,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,15.0,1.0,0,0,120.0,572.66,0,0,0,0,0,0,1
874,11,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,23.0,1.0,1,0,2000.0,648.37,0,0,0,0,0,0,1
875,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,0,2000.0,524.26,0,0,0,0,0,0,1
876,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,25.0,1.0,1,0,2000.0,482.9,0,0,0,0,0,0,1
877,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,24.0,1.0,1,0,2000.0,666.48,0,0,0,0,0,0,1
878,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,24.0,1.0,1,0,2000.0,609.05,0,0,0,0,0,0,1
879,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,28.0,1.0,1,0,2000.0,534.06,0,0,0,0,0,0,1
880,11,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,2000.0,562.65,0,1,0,0,0,0,0
881,10,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,300.0,24.0,1.0,1,0,2000.0,317.59,0,0,0,0,0,0,1
882,10,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,300.0,14.0,1.0,1,0,2000.0,448.75,0,0,0,0,0,0,1
883,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,1.0,1,0,2000.0,622.55,0,0,0,0,0,0,1
884,11,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,275.0,20.0,1.0,1,0,2000.0,535.41,0,0,0,0,0,0,1
885,10,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,330.0,20.0,1.0,1,0,2000.0,462.62,0,0,0,0,0,0,1
886,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,1.0,1,0,2000.0,491.07,0,0,0,0,0,0,1
887,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,25.0,1.0,1,0,2000.0,581.16,0,0,0,0,0,0,1
888,10,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,275.0,30.0,1.0,1,0,2000.0,662.83,0,1,0,0,0,0,0
889,11,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,275.0,24.0,1.0,1,0,2000.0,736.23,0,1,0,0,0,0,0
890,9,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,360.0,20.0,1.0,1,1,2886.0,376.44,0,0,0,1,0,0,0
891,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360.0,30.0,1.0,1,1,2886.0,707.79,0,0,0,1,0,0,0
892,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,360.0,30.0,1.0,1,1,2886.0,640.03,0,0,0,0,0,0,1
893,9,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0,16.0,1.0,1,1,2886.0,413.55,0,0,0,1,0,0,0
895,10,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,360.0,30.0,1.0,1,1,2886.0,581.48,0,0,0,1,0,0,0
896,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,360.0,25.0,1.0,1,1,2886.0,560.98,0,0,0,1,0,0,0
897,10,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,120.0,30.0,1.0,1,1,2886.0,505.14,0,0,0,1,0,0,0
898,10,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,270.0,22.0,1.0,1,1,2886.0,632.01,0,0,0,1,0,0,0
901,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,230.0,25.0,1.0,1,0,1897.0,600.26,0,0,1,0,0,0,0
903,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,25.0,1.0,1,0,1897.0,533.24,0,0,0,0,0,0,1
904,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1897.0,530.44,0,0,0,0,0,0,1
905,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,26.0,1.0,1,0,1897.0,611.59,0,0,0,0,0,0,1
906,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,28.0,1.0,1,0,1897.0,589.19,0,0,0,0,0,0,1
908,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,24.0,1.0,1,0,1897.0,645.48,0,0,0,0,0,0,1
910,10,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,300.0,29.0,1.0,1,0,1897.0,644.24,0,0,0,0,0,0,1
920,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,172.0,25.0,1.0,1,0,887.0,564.96,0,0,0,0,0,0,1
922,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,180.0,20.0,1.0,1,0,887.0,554.79,0,0,0,0,0,0,1
923,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,20.0,1.0,1,0,887.0,500.69,0,0,0,0,0,0,1
924,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,24.0,1.0,1,0,887.0,499.42,0,0,0,0,0,0,1
925,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,188.0,21.0,1.0,1,0,887.0,534.12,0,0,0,0,0,0,1
926,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,160.0,20.0,1.0,1,0,887.0,519.93,0,0,0,0,0,0,1
927,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,23.0,1.0,1,0,887.0,546.69,0,0,0,0,0,0,1
928,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,280.0,20.0,1.0,1,0,887.0,590.46,0,0,0,0,0,0,1
929,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,172.0,27.0,1.0,1,0,887.0,528.99,0,0,0,0,0,0,1
930,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,160.0,25.0,1.0,1,0,887.0,611.81,0,0,0,0,0,0,1
931,10,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,240.0,20.0,1.0,1,0,887.0,451.44,0,0,0,0,0,0,1
935,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,24.0,1.0,1,0,887.0,476.46,0,0,0,0,0,0,1
936,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,14.0,1.0,1,0,887.0,772.46,0,0,0,0,0,0,1
937,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,172.0,25.0,1.0,1,0,887.0,598.9,0,0,0,0,0,0,1
938,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,0,1,308.0,647.74,0,0,0,1,0,0,0
940,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,250.0,30.0,1.0,0,1,308.0,575.73,0,0,0,0,0,0,1
941,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,275.0,25.0,1.0,0,1,308.0,648.6,0,0,0,0,0,0,1
942,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,225.0,30.0,1.0,0,1,308.0,526.51,0,0,0,0,0,0,1
943,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,0,1,308.0,520.18,0,0,0,0,0,0,1
947,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,200.0,20.0,1.0,0,1,308.0,646.07,0,0,0,0,1,0,0
948,10,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,0.0,0,1,308.0,550.26,0,0,0,0,0,0,1
949,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,250.0,27.0,1.0,0,1,308.0,655.74,0,1,0,0,0,0,0
950,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,180.0,30.0,1.0,1,1,1411.0,433.43,0,0,1,0,0,0,0
952,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,25.0,1.0,1,1,1411.0,619.53,0,0,1,0,0,0,0
953,11,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,37.0,1.0,1,1,1411.0,497.28,0,0,1,0,0,0,0
961,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,1.0,1,0,2878.0,622.23,0,0,0,0,0,0,1
962,10,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,255.0,25.0,1.0,1,0,2878.0,545.73,0,0,0,0,0,0,1
963,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,2878.0,626.21,0,0,0,0,0,0,1
964,10,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,20.0,1.0,1,0,2878.0,726.3,0,0,0,0,0,0,1
965,11,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,225.0,23.0,1.0,1,0,2878.0,594.19,0,1,0,0,0,0,0
966,10,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,30.0,1.0,1,0,2878.0,598.8,0,0,0,0,0,0,1
967,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,250.0,20.0,1.0,1,0,2878.0,678.91,0,0,0,1,0,0,0
968,9,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,245.0,25.0,1.0,1,0,2878.0,625.89,0,0,0,1,0,0,0
969,10,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,2878.0,651.17,0,0,0,0,1,0,0
970,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,25.0,1.0,1,0,2878.0,648.2,0,0,0,0,0,0,1
971,11,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225.0,26.0,1.0,1,0,2878.0,460.1,0,0,0,1,0,0,0
972,10,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,25.0,1.0,1,0,2878.0,579.42,0,1,0,0,0,0,0
975,9,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,25.0,1.0,1,0,1087.0,612.61,0,0,0,0,0,0,1
976,11,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,1,0,1087.0,504.46,0,0,0,0,0,0,1
978,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,25.0,1.0,1,0,1087.0,699.93,0,0,0,0,0,0,1
980,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,28.0,1.0,1,0,1087.0,547.08,0,0,0,0,0,0,1
982,10,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,30.0,1.0,1,0,1087.0,657.59,0,0,0,0,0,0,1
983,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,25.0,1.0,1,0,1087.0,624.71,0,0,0,0,0,0,1
984,10,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1087.0,568.12,0,0,0,0,0,0,1
985,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,30.0,1.0,1,0,1087.0,517.22,0,0,0,0,0,0,1
986,10,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,360.0,30.0,1.0,1,1,2942.0,419.81,0,0,0,1,0,0,0
988,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,180.0,35.0,1.0,1,1,2942.0,398.29,0,0,0,1,0,0,0
989,10,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,120.0,33.0,1.0,1,1,2942.0,400.89,0,0,0,1,0,0,0
991,11,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,258.0,27.0,1.0,1,1,2942.0,454.06,0,0,0,1,0,0,0
992,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,333.0,30.0,1.0,1,1,2942.0,619.42,0,0,0,1,0,0,0
993,11,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,360.0,36.0,1.0,1,1,2942.0,489.89,0,0,0,1,0,0,0
995,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,360.0,35.0,1.0,1,1,2942.0,622.23,0,0,0,1,0,0,0
996,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,25.0,1.0,0,1,575.0,462.64,0,0,0,0,0,0,1
997,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,320.0,20.0,1.0,0,1,575.0,672.81,0,0,0,1,0,0,0
998,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,240.0,25.0,1.0,0,1,575.0,584.71,0,0,0,0,0,0,1
999,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,23.0,1.0,0,1,575.0,589.19,0,0,0,0,0,0,1
1000,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,240.0,30.0,1.0,0,1,575.0,542.56,0,0,0,1,0,0,0
1001,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.0,30.0,1.0,0,1,575.0,582.14,0,0,0,0,0,0,1
1002,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,360.0,30.0,1.0,0,1,575.0,466.37,0,0,0,0,0,0,1
1003,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,25.0,1.0,0,1,575.0,610.32,0,0,0,0,0,0,1
1004,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,25.0,1.0,0,1,575.0,494.1,0,0,0,0,0,0,1
1005,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,240.0,25.0,1.0,0,1,575.0,528.89,0,0,0,0,0,0,1
1008,10,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,330.0,30.0,1.0,1,0,2340.0,452.75,0,1,0,0,0,0,0
1009,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,330.0,32.0,1.0,1,0,2340.0,554.57,0,0,0,0,0,0,1
1011,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,300.0,30.0,1.0,1,0,2340.0,480.41,0,0,0,0,1,0,0
1012,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,28.0,1.0,1,0,2340.0,505.91,0,0,0,0,0,0,1
1015,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,25.0,1.0,1,0,2340.0,677.76,0,0,0,0,0,0,1
1016,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,32.0,1.0,1,0,2340.0,641.95,0,0,0,0,0,0,1
1017,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,0,2340.0,556.38,0,0,0,0,0,0,1
1018,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,210.0,20.0,1.0,1,0,347.0,461.57,0,0,0,0,0,0,1
1019,10,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,23.0,1.0,1,0,347.0,483.61,0,0,0,0,0,0,1
1020,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,250.0,20.0,1.0,1,0,347.0,599.67,0,0,0,0,0,0,1
1023,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,25.0,1.0,1,0,347.0,430.31,0,0,0,0,0,0,1
1024,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,22.0,1.0,1,0,347.0,611.89,0,0,0,0,0,0,1
1025,10,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,235.0,20.0,1.0,1,0,347.0,400.16,0,0,0,0,0,0,1
1026,10,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,0,347.0,593.69,0,0,0,0,0,0,1
1029,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,315.0,35.0,1.0,1,1,3201.0,553.04,0,1,0,0,0,0,0
1034,10,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,120.0,30.0,1.0,1,1,3201.0,488.38,0,0,0,1,0,0,0
1037,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,180.0,40.0,1.0,1,1,3201.0,342.2,0,1,0,0,0,0,0
1040,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,20.0,1.0,1,1,914.0,563.45,0,0,1,0,0,0,0
1041,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,30.0,1.0,1,1,914.0,540.81,0,0,1,0,0,0,0
1046,10,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0,24.0,1.0,1,0,3009.0,552.24,0,1,0,0,0,0,0
1047,11,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,392.0,21.0,1.0,1,0,3009.0,494.65,0,0,0,0,0,0,1
1048,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,24.0,1.0,1,0,3009.0,578.54,0,0,0,0,0,0,1
1049,11,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,270.0,25.0,1.0,1,1,1720.0,622.47,0,1,0,0,0,0,0
1060,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,22.0,1.0,1,1,1720.0,597.37,0,0,0,0,0,0,1
1063,9,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,270.0,27.0,1.0,1,1,1720.0,507.76,0,1,0,0,0,0,0
1065,10,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,400.0,30.0,1.0,1,0,930.0,518.17,0,0,0,0,0,0,1
1073,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,18.0,1.0,1,0,276.0,457.0,0,0,0,0,0,0,1
1074,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,276.0,319.09,0,0,0,0,0,0,1
1076,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,16.0,1.0,1,0,276.0,461.45,0,0,0,0,0,0,1
1077,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,276.0,531.16,0,0,0,0,0,0,1
1087,11,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,1988.0,448.75,0,0,0,0,0,0,1
1088,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,1988.0,640.59,0,0,0,0,0,0,1
1089,11,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360.0,30.0,1.0,1,1,1988.0,551.44,0,0,0,0,0,0,1
1090,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,1988.0,607.54,0,0,0,0,0,0,1
1092,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,34.0,1.0,1,1,1988.0,574.49,0,0,0,0,0,0,1
1095,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,1988.0,490.83,0,0,0,0,0,0,1
1096,9,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,20.0,1.0,1,0,1526.0,605.55,0,0,0,0,0,0,1
1097,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,26.0,1.0,1,0,1526.0,670.41,0,0,0,0,0,0,1
1098,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,20.0,1.0,1,0,1526.0,572.58,0,0,0,0,0,0,1
1099,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,275.0,23.0,1.0,1,0,1526.0,635.34,0,0,0,0,0,0,1
1100,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,275.0,22.0,1.0,1,0,1526.0,576.72,0,0,0,0,0,0,1
1101,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,26.0,1.0,1,0,1526.0,641.62,0,0,0,0,0,0,1
